id_igralke,ime,priimek,polno_ime,drzava,datum_rojstva,starost,rang,tocke,leto,kontinent
60034,Amy,Frazier,Amy Frazier,USA,1972-09-19,32,26,1149,2004,Severna Amerika
310774,Tatiana,Golovin,Tatiana Golovin,FRA,1988-01-25,17,27,1126,2004,Evropa
100153,Jelena,Jankovic,Jelena Jankovic,SRB,1985-02-28,20,28,1062,2004,Evropa
160142,Mary,Pierce,Mary Pierce,FRA,1975-01-15,30,29,1043,2004,Evropa
180144,Lisa,Raymond,Lisa Raymond,USA,1973-08-10,31,30,1032,2004,Severna Amerika
80394,Daniela,Hantuchova,Daniela Hantuchova,SVK,1983-04-23,22,31,971,2004,Evropa
190361,Anna,Smashnova,Anna Smashnova,ISR,1976-07-16,28,32,932,2004,Evropa
40388,Gisela,Dulko,Gisela Dulko,ARG,1985-01-30,20,33,908,2004,Južna Amerika
40313,Eleni,Daniilidou,Eleni Daniilidou,GRE,1982-09-19,22,34,907,2004,Evropa
110380,Jelena,Kostanic Tosic,Jelena Kostanic Tosic,CRO,1981-07-06,23,35,836,2004,Evropa
20576,Iveta,Melzer,Iveta Melzer,CZE,1983-02-01,22,36,814,2004,Evropa
10209,Shinobu,Asagoe,Shinobu Asagoe,JPN,1976-06-28,29,37,813,2004,Azija
160391,Flavia,Pennetta,Flavia Pennetta,ITA,1982-02-25,23,38,811,2004,Evropa
130611,Anabel,Medina Garrigues,Anabel Medina Garrigues,ESP,1982-07-31,22,39,803,2004,Evropa
190565,Meghann,Shaughnessy,Meghann Shaughnessy,USA,1979-04-13,26,40,785,2004,Severna Amerika
20631,Marion,Bartoli,Marion Bartoli,FRA,1984-10-02,20,41,765,2004,Evropa
130113,Conchita,Martínez,Conchita Martínez,ESP,1972-04-16,33,42,761,2004,Evropa
30462,Maria Elena,Camerin,Maria Elena Camerin,ITA,1982-03-21,23,43,760,2004,Evropa
190950,Dinara,Safina,Dinara Safina,RUS,1986-04-27,19,44,756,2004,Evropa
120277,Emilie,Loit,Emilie Loit,FRA,1979-06-09,26,45,748,2004,Evropa
110492,Klara,Koukalova,Klara Koukalova,CZE,1982-02-24,23,46,714,2004,Evropa
20323,Kristina,Brandi,Kristina Brandi,PUR,1977-03-29,28,47,674,2004,Severna Amerika
220070,Maria,Vento-Kabchi,Maria Vento-Kabchi,VEN,1974-05-24,31,48,673,2004,Južna Amerika
130616,Marta,Marrero,Marta Marrero,ESP,1983-01-16,22,49,654,2004,Evropa
160078,Nicole,Pratt,Nicole Pratt,AUS,1973-03-05,32,50,650,2004,Oceanija
190435,María,Sánchez Lorenzo,María Sánchez Lorenzo,ESP,1977-11-07,27,51,649,2004,Evropa
180175,Chanda,Rubin,Chanda Rubin,USA,1976-02-18,29,52,641,2004,Severna Amerika
230186,Mashona,Washington,Mashona Washington,USA,1976-05-31,29,53,635,2004,Severna Amerika
30382,Denisa,Chladkova,Denisa Chladkova,CZE,1979-02-08,26,54,629,2004,Evropa
260065,Alina,Jidkova,Alina Jidkova,RUS,1977-01-18,28,55,604,2004,Evropa
190295,Martina,Sucha,Martina Sucha,SVK,1980-11-20,24,56,587,2004,Evropa
190879,Barbora,Strycova,Barbora Strycova,CZE,1986-03-28,19,57,585,2004,Evropa
30348,Tathiana,Garbin,Tathiana Garbin,ITA,1977-06-30,28,58,583,2004,Evropa
30294,Jill,Craybas,Jill Craybas,USA,1974-07-04,30,59,565,2004,Severna Amerika
180384,Virginie,Razzano,Virginie Razzano,FRA,1983-05-12,22,60,561,2004,Evropa
190777,Claudine,Schaul,Claudine Schaul,LUX,1983-08-20,21,61,555,2004,Evropa
180234,Dally,Randriantefy,Dally Randriantefy,MAD,1977-02-23,28,62,554,2004,
310625,Vera,Dushevina,Vera Dushevina,RUS,1986-10-06,18,63,545,2004,Evropa
180160,Virginia,Ruano Pascual,Virginia Ruano Pascual,ESP,1973-09-21,31,64,518,2004,Evropa
190787,Samantha,Stosur,Samantha Stosur,AUS,1984-03-30,21,65,516,2004,Oceanija
200137,Tamarine,Tanasugarn,Tamarine Tanasugarn,THA,1977-05-24,28,66,515,2004,Azija
130541,Akiko,Morigami,Akiko Morigami,JPN,1980-01-12,25,67,508,2004,Azija
310318,Anna-Lena,Groenefeld,Anna-Lena Groenefeld,GER,1985-06-04,20,68,507,2004,Evropa
160472,Shenay,Perry,Shenay Perry,USA,1984-07-06,20,69,506,2004,Severna Amerika
160451,Arantxa ,Parra Santonja,Arantxa  Parra Santonja,ESP,1982-11-09,22,70,504,2004,Evropa
230202,Marlene,Weingartner,Marlene Weingartner,GER,1980-01-30,25,71,502,2004,Evropa
90080,Marissa,Gould,Marissa Gould,USA,1980-06-23,25,72,502,2004,Severna Amerika
310338,Marta,Domachowska,Marta Domachowska,POL,1986-01-16,19,73,497,2004,Evropa
70423,Laura,Granville,Laura Granville,USA,1981-05-12,24,74,490,2004,Severna Amerika
311911,Nicole,Vaidisova,Nicole Vaidisova,CZE,1989-04-23,16,75,489,2004,Evropa
120317,Nuria,Llagostera Vives,Nuria Llagostera Vives,ESP,1980-05-16,25,76,467,2004,Evropa
160254,Tatiana,Panova,Tatiana Panova,RUS,1976-08-13,28,77,467,2004,Evropa
120330,Na,Li,Na Li,CHN,1982-02-26,23,78,463,2004,Azija
260144,Jie,Zheng,Jie Zheng,CHN,1983-07-05,21,79,457,2004,Azija
160471,Shuai,Peng,Shuai Peng,CHN,1986-01-08,19,80,454,2004,Azija
130443,Petra,Mandula,Petra Mandula,HUN,1978-01-17,27,81,452,2004,Evropa
60301,Yuliana,Fedak,Yuliana Fedak,UKR,1983-06-08,22,82,429,2004,Evropa
310623,Anna,Chakvetadze,Anna Chakvetadze,RUS,1987-03-05,18,83,429,2004,Evropa
20113,Anca,Barna,Anca Barna,GER,1977-05-14,28,84,425,2004,Evropa
110505,Aniko,Kapros,Aniko Kapros,HUN,1983-11-11,21,85,424,2004,Evropa
190669,Mara,Santangelo,Mara Santangelo,ITA,1981-06-28,24,86,410,2004,Evropa
190636,Katarina,Srebotnik,Katarina Srebotnik,SLO,1981-03-12,24,87,408,2004,Evropa
110527,Lubomira,Kurhajcova,Lubomira Kurhajcova,SVK,1983-10-11,21,88,407,2004,Evropa
120281,Lindsay,Lee-Waters,Lindsay Lee-Waters,USA,1977-06-28,28,89,404,2004,Severna Amerika
190349,Barbara,Schett,Barbara Schett,AUT,1976-03-10,29,90,403,2004,Evropa
160405,Tatiana,Perebiynis,Tatiana Perebiynis,UKR,1982-12-15,22,91,396,2004,Evropa
60288,Stéphanie,Foretz ,Stéphanie Foretz ,FRA,1981-05-03,24,92,396,2004,Evropa
80218,Kveta,Peschke,Kveta Peschke,CZE,1975-07-09,29,93,394,2004,Evropa
110242,Anne,Kremer,Anne Kremer,LUX,1975-10-17,29,94,383,2004,Evropa
310332,Evgenia,Linetskaya,Evgenia Linetskaya,ISR,1986-11-30,18,95,381,2004,Evropa
30390,Ludmila,Cervanova,Ludmila Cervanova,SVK,1979-10-15,25,96,380,2004,Evropa
190771,Abigail,Spears,Abigail Spears,USA,1981-07-12,23,97,375,2004,Severna Amerika
20553,Severine,Beltrame,Severine Beltrame,FRA,1979-08-14,25,98,375,2004,Evropa
160361,Michaela,Pastikova,Michaela Pastikova,CZE,1980-03-27,25,99,374,2004,Evropa
190613,Antonella,Serra Zanetti,Antonella Serra Zanetti,ITA,1980-07-25,24,100,370,2004,Evropa
311710,Ana,Ivanovic,Ana Ivanovic,SRB,1987-11-06,17,101,369,2004,Evropa
40198,Mariana,Diaz-Oliva,Mariana Diaz-Oliva,ARG,1976-03-11,29,102,368,2004,Južna Amerika
190482,Magui,Serna,Magui Serna,ESP,1979-03-01,26,103,356,2004,Evropa
70192,Rita,Grande,Rita Grande,ITA,1975-03-23,30,104,354,2004,Evropa
70245,Emmanuelle,Gagliardi,Emmanuelle Gagliardi,SUI,1976-07-09,28,105,352,2004,Evropa
130760,Sanda,Mamic,Sanda Mamic,CRO,1985-03-22,20,106,351,2004,Evropa
310577,Maria,Kirilenko,Maria Kirilenko,RUS,1987-01-25,18,107,349,2004,Evropa
190711,Julia,Schruff,Julia Schruff,GER,1982-08-16,22,108,347,2004,Evropa
150103,Saori,Obata,Saori Obata,JPN,1978-04-23,27,109,341,2004,Azija
20608,Alona,Bondarenko,Alona Bondarenko,UKR,1984-08-13,20,110,336,2004,Evropa
150048,Tzipora,Obziler,Tzipora Obziler,ISR,1973-04-19,32,111,336,2004,Evropa
30501,Stéphanie,Cohen-Aloro,Stéphanie Cohen-Aloro,FRA,1983-03-18,22,112,330,2004,Evropa
30360,Catalina,Castaño,Catalina Castaño,COL,1979-07-07,25,113,326,2004,Južna Amerika
200160,Silvija,Talaja,Silvija Talaja,CRO,1978-01-14,27,114,324,2004,Evropa
190855,María Emilia,Salerni,María Emilia Salerni,ARG,1983-05-14,22,115,320,2004,Južna Amerika
220214,Roberta,Vinci,Roberta Vinci,ITA,1983-02-18,22,116,318,2004,Evropa
160363,Camille,Pin,Camille Pin,FRA,1981-08-25,23,117,314,2004,Evropa
190473,Selima,Sfar,Selima Sfar,TUN,1977-07-08,27,118,309,2004,
150134,Lilia,Osterloh,Lilia Osterloh,USA,1978-04-07,27,119,301,2004,Severna Amerika
30551,Myriam,Casanova,Myriam Casanova,SUI,1985-06-20,20,120,291,2004,Evropa
130632,Marie-Gayanay,Mikaelian,Marie-Gayanay Mikaelian,SUI,1984-03-03,21,121,289,2004,Evropa
30003,Els,Callens,Els Callens,BEL,1970-08-20,34,122,286,2004,Evropa
80418,Ashley,Harkleroad,Ashley Harkleroad,USA,1985-05-02,20,123,281,2004,Severna Amerika
40344,Jelena,Dokic,Jelena Dokic,AUS,1983-04-12,22,124,281,2004,Oceanija
40269,Evie,Dominikovic,Evie Dominikovic,AUS,1980-05-29,25,125,277,2004,Oceanija
190817,Tiantian,Sun,Tiantian Sun,CHN,1981-10-12,23,126,273,2004,Azija
180427,Capucine,Rousseau,Capucine Rousseau,FRA,1980-04-21,25,127,272,2004,Evropa
30557,Melinda,Czink,Melinda Czink,HUN,1982-10-22,22,128,271,2004,Evropa
150017,Zuzana,Ondraskova,Zuzana Ondraskova,CZE,1980-05-03,25,129,270,2004,Evropa
220248,Julia,Vakulenko,Julia Vakulenko,UKR,1983-07-10,21,130,270,2004,Evropa
160339,Tina,Pisnik,Tina Pisnik,SLO,1981-02-19,24,131,268,2004,Evropa
130681,Kelly,Mc Cain,Kelly Mc Cain,USA,1983-03-18,22,132,264,2004,Severna Amerika
311810,Sesil,Karatantcheva,Sesil Karatantcheva,BUL,1989-08-08,15,133,262,2004,Evropa
190562,Milagros,Sequera,Milagros Sequera,VEN,1980-09-30,24,134,261,2004,Južna Amerika
140219,Aiko,Nakamura,Aiko Nakamura,JPN,1983-12-28,21,135,254,2004,Azija
310617,Angela,Haynes,Angela Haynes,USA,1984-09-27,20,136,252,2004,Severna Amerika
80389,Jennifer,Hopkins,Jennifer Hopkins,USA,1981-02-10,24,137,252,2004,Severna Amerika
20351,Cara,Black,Cara Black,ZIM,1979-02-17,26,138,251,2004,
230272,Angelique,Widjaja,Angelique Widjaja,INA,1984-12-12,20,139,250,2004,
310419,Galina,Voskoboeva,Galina Voskoboeva,KAZ,1984-12-18,20,140,249,2004,Azija
110489,Lina,Krasnoroutskaya,Lina Krasnoroutskaya,RUS,1984-04-29,21,141,248,2004,Evropa
160481,Laura,Pous-Tio,Laura Pous-Tio,ESP,1984-10-01,20,142,245,2004,Evropa
310626,Anastasiya,Yakimova,Anastasiya Yakimova,BLR,1986-11-01,18,143,243,2004,Evropa
310107,Virag,Nemeth,Virag Nemeth,HUN,1985-06-19,20,144,240,2004,Evropa
110310,Sandra,Kleinova,Sandra Kleinova,CZE,1978-05-08,27,145,236,2004,Evropa
140117,Lenka,Nemeckova,Lenka Nemeckova,CZE,1976-04-20,29,146,233,2004,Evropa
30536,Vilmarie,Castellvi,Vilmarie Castellvi,PUR,1981-03-21,24,147,232,2004,Severna Amerika
160411,Marie-Ève,Pelletier,Marie-Ève Pelletier,CAN,1982-05-18,23,148,229,2004,Severna Amerika
190653,Lioudmila,Skavronskaia,Lioudmila Skavronskaia,RUS,1980-03-23,25,149,226,2004,Evropa
130396,Conchita,Martínez Granados,Conchita Martínez Granados,ESP,1976-01-20,29,150,222,2004,Evropa
310979,Katerina,Bohmova,Katerina Bohmova,CZE,1986-11-18,18,151,221,2004,Evropa
160458,Virginie,Pichet,Virginie Pichet,FRA,1983-01-28,22,152,220,2004,Evropa
140145,Henrieta,Nagyova,Henrieta Nagyova,SVK,1978-12-15,26,153,219,2004,Evropa
190915,Delia,Sescioreanu,Delia Sescioreanu,ROM,1986-03-16,19,154,219,2004,
20706,Ekaterina,Bychkova,Ekaterina Bychkova,RUS,1985-06-05,20,155,217,2004,Evropa
100164,Jamea,Jackson,Jamea Jackson,USA,1986-09-07,18,156,216,2004,Severna Amerika
20596,Eva,Birnerova,Eva Birnerova,CZE,1984-08-14,20,157,215,2004,Evropa
250047,Yuka,Yoshida,Yuka Yoshida,JPN,1976-04-01,29,158,214,2004,Azija
210043,Shikha,Uberoi,Shikha Uberoi,IND,1983-04-05,22,159,214,2004,Azija
70338,Paula,Garcia,Paula Garcia,ESP,1979-03-19,26,160,214,2004,Evropa
60284,Rika,Fujiwara,Rika Fujiwara,JPN,1981-09-19,23,161,212,2004,Azija
200204,Meilen,Tu,Meilen Tu,USA,1978-01-17,27,162,211,2004,Severna Amerika
10306,Teryn,Ashley,Teryn Ashley,USA,1978-12-12,26,163,211,2004,Severna Amerika
20652,Yuliya,Beygelzimer,Yuliya Beygelzimer,UKR,1983-10-20,21,164,208,2004,Evropa
220240,Nathalie,Vierin,Nathalie Vierin,ITA,1982-10-15,22,165,203,2004,Evropa
310237,Emma,Laine,Emma Laine,FIN,1986-03-26,19,166,201,2004,Evropa
130698,Yvonne,Meusburger,Yvonne Meusburger,AUT,1983-10-03,21,167,198,2004,Evropa
310331,Kirsten,Flipkens,Kirsten Flipkens,BEL,1986-01-10,19,168,196,2004,Evropa
310112,Sania,Mirza,Sania Mirza,IND,1986-11-15,18,169,196,2004,Azija
160292,Libuse,Prusova,Libuse Prusova,CZE,1979-07-13,25,170,195,2004,Evropa
130485,Bahia,Mouhtassine,Bahia Mouhtassine,MAR,1979-08-23,25,171,195,2004,Afrika
130713,Bethanie,Mattek-Sands,Bethanie Mattek-Sands,USA,1985-03-23,20,172,194,2004,Severna Amerika
30419,Yoon Jeong,Cho,Yoon Jeong Cho,KOR,1979-04-02,26,173,193,2004,Azija
120327,Ting (sr),Li,Ting (sr) Li,CHN,1980-01-05,25,174,191,2004,Azija
20463,Sybille,Bammer,Sybille Bammer,AUT,1980-04-27,25,175,189,2004,Evropa
311168,Shahar,Peer,Shahar Peer,ISR,1987-05-01,18,176,187,2004,Evropa
110325,Sandra,Kloesel,Sandra Kloesel,GER,1979-06-22,26,177,186,2004,Evropa
70393,Zsofia,Gubacsi,Zsofia Gubacsi,HUN,1981-04-06,24,178,185,2004,Evropa
100123,Mervana,Jugic-Salkic,Mervana Jugic-Salkic,BIH,1980-05-14,25,179,182,2004,Evropa
110524,Anne,Keothavong,Anne Keothavong,GBR,1983-09-16,21,180,181,2004,Evropa
120392,Nannan,Liu,Nannan Liu,CHN,1983-06-19,22,181,179,2004,Azija
10258,Maria Fernanda,Alves,Maria Fernanda Alves,BRA,1983-04-17,22,182,178,2004,Južna Amerika
10278,Maret,Ani,Maret Ani,EST,1982-01-31,23,183,177,2004,Evropa
70471,Edina,Gallovits-Hall,Edina Gallovits-Hall,USA,1984-12-10,20,184,176,2004,Severna Amerika
20556,Elena,Baltacha,Elena Baltacha,GBR,1983-08-14,21,185,175,2004,Evropa
100089,Mi-Ra,Jeon,Mi-Ra Jeon,KOR,1978-02-06,27,186,175,2004,Azija
30338,Alice,Canepa,Alice Canepa,ITA,1978-04-30,27,187,173,2004,Evropa
140216,Hanna,Nooni,Hanna Nooni,SWE,1984-03-09,21,188,172,2004,Evropa
130631,Martina,Müller,Martina Müller,GER,1982-10-11,22,189,172,2004,Evropa
80371,Vanessa,Paffrath,Vanessa Paffrath,GER,1981-01-15,24,190,171,2004,Evropa
40058,Maureen,Drake,Maureen Drake,CAN,1971-03-21,34,191,170,2004,Severna Amerika
200354,Elise,Tamaela,Elise Tamaela,NED,1984-01-22,21,192,170,2004,Evropa
180432,Sunitha,Rao,Sunitha Rao,IND,1985-10-27,19,193,169,2004,Azija
220229,Suchanun,Viratprasert,Suchanun Viratprasert,THA,1983-01-01,22,194,167,2004,Azija
70473,Maria Vanina,Garcia Sokol,Maria Vanina Garcia Sokol,ARG,1983-12-27,21,195,162,2004,Južna Amerika
70394,Natalie,Grandin,Natalie Grandin,RSA,1981-02-27,24,196,159,2004,Afrika
120420,Varvara,Lepchenko,Varvara Lepchenko,USA,1986-05-21,19,197,157,2004,Severna Amerika
180319,Samantha,Reeves,Samantha Reeves,USA,1979-01-17,26,198,157,2004,Severna Amerika
190873,Chanelle,Scheepers,Chanelle Scheepers,RSA,1984-03-13,21,199,157,2004,Afrika
40148,Rossana,De Los Ríos,Rossana De Los Ríos,PAR,1975-09-16,29,200,157,2004,Južna Amerika
80292,Stanislava,Hrozenska,Stanislava Hrozenska,SVK,1982-06-17,23,201,156,2004,Evropa
20473,Angelika,Bachmann,Angelika Bachmann,GER,1979-05-16,26,202,156,2004,Evropa
60295,Eva,Fislova,Eva Fislova,SVK,1981-03-17,24,203,156,2004,Evropa
160465,Lana,Popadic,Lana Popadic,CRO,1983-04-24,22,204,155,2004,Evropa
80219,Janette,Husarova,Janette Husarova,SVK,1974-06-04,31,205,155,2004,Evropa
160416,Frederica,Piedade,Frederica Piedade,POR,1982-06-05,23,206,154,2004,Evropa
30227,Asa,Svensson,Asa Svensson,SWE,1975-06-16,30,207,154,2004,Evropa
40300,Lourdes,Domínguez Lino,Lourdes Domínguez Lino,ESP,1981-03-31,24,208,153,2004,Evropa
70417,Stephanie,Gehrlein,Stephanie Gehrlein,GER,1982-04-10,23,209,152,2004,Evropa
70375,Natalia,Gussoni,Natalia Gussoni,ARG,1981-08-24,23,210,152,2004,Južna Amerika
310084,Chia-Jung,Chuang,Chia-Jung Chuang,TPE,1985-01-10,20,211,151,2004,
180356,Anastasia,Rodionova,Anastasia Rodionova,AUS,1982-05-12,23,212,149,2004,Oceanija
10334,Sofia,Arvidsson,Sofia Arvidsson,SWE,1984-02-16,21,213,149,2004,Evropa
100106,Amanda,Keen,Amanda Keen,GBR,1978-01-15,27,214,149,2004,Evropa
230279,Kathrin,Woerle-Scheller,Kathrin Woerle-Scheller,GER,1984-02-18,21,215,149,2004,Evropa
310553,Lucie,Safarova,Lucie Safarova,CZE,1987-02-04,18,216,148,2004,Evropa
80323,Shiho,Hisamatsu,Shiho Hisamatsu,JPN,1979-07-04,25,217,147,2004,Azija
120332,Olga,Lazarchuk,Olga Lazarchuk,UKR,1981-12-03,23,218,146,2004,Evropa
190476,Hana,Sromova,Hana Sromova,CZE,1978-04-10,27,219,146,2004,Evropa
180306,Angelika,Roesch,Angelika Roesch,GER,1977-06-08,28,220,145,2004,Evropa
120176,Gala,Leon Garcia,Gala Leon Garcia,ESP,1973-12-23,31,221,143,2004,Evropa
310169,Jarmila,Wolfe,Jarmila Wolfe,AUS,1987-04-26,18,222,142,2004,Oceanija
160303,Tatiana,Poutchek,Tatiana Poutchek,BLR,1979-01-09,26,223,142,2004,Evropa
20243,Lubomira,Bacheva,Lubomira Bacheva,BUL,1975-03-07,30,224,141,2004,Evropa
310290,Stéphanie,Dubois,Stéphanie Dubois,CAN,1986-10-31,18,225,140,2004,Severna Amerika
80458,Eva,Hrdinova,Eva Hrdinova,CZE,1984-06-15,21,226,138,2004,Evropa
230204,Patricia,Wartusch,Patricia Wartusch,AUT,1978-08-05,26,227,138,2004,Evropa
10327,Ivana,Abramovic,Ivana Abramovic,CRO,1983-09-03,21,228,137,2004,Evropa
110536,Kaia,Kanepi,Kaia Kanepi,EST,1985-06-10,20,229,136,2004,Evropa
20693,Nina,Bratchikova,Nina Bratchikova,RUS,1985-06-28,20,230,136,2004,Evropa
110523,Zuzana,Kucova,Zuzana Kucova,SVK,1982-06-26,23,231,134,2004,Evropa
140155,Kyra,Nagy,Kyra Nagy,HUN,1977-12-29,27,232,132,2004,Evropa
150182,Jane,O'Donoghue,Jane O'Donoghue,GBR,1983-03-29,22,233,131,2004,Evropa
110266,Rita,Kuti-Kis,Rita Kuti-Kis,HUN,1978-02-13,27,234,130,2004,Evropa
180088,Barbara,Rittner,Barbara Rittner,GER,1973-04-25,32,235,130,2004,Evropa
200192,Elena,Tatarkova,Elena Tatarkova,UKR,1976-08-22,28,236,128,2004,Evropa
160444,Jewel,Peterson,Jewel Peterson,USA,1981-09-10,23,237,127,2004,Severna Amerika
310849,Lucie,Hradecka,Lucie Hradecka,CZE,1985-05-21,20,238,127,2004,Evropa
110497,Maria,Kondratieva,Maria Kondratieva,RUS,1982-01-17,23,239,124,2004,Evropa
140212,Dominika,Nociarova,Dominika Nociarova,SVK,1984-04-13,21,240,121,2004,Evropa
30468,Ansley,Cargill,Ansley Cargill,USA,1982-01-05,23,241,119,2004,Severna Amerika
130537,Magda,Mihalache,Magda Mihalache,ROU,1981-07-06,23,242,119,2004,Evropa
20334,Adriana,Barna,Adriana Barna,GER,1978-05-21,27,243,118,2004,Evropa
311578,Michaella,Krajicek,Michaella Krajicek,NED,1989-01-09,16,244,118,2004,Evropa
310711,Jessica,Kirkland,Jessica Kirkland,USA,1987-11-10,17,245,118,2004,Severna Amerika
110462,Sabine,Klaschka,Sabine Klaschka,GER,1980-08-08,24,246,118,2004,Evropa
190571,Tara,Snyder,Tara Snyder,USA,1977-05-26,28,247,117,2004,Severna Amerika
200191,Dessislava,Topalova,Dessislava Topalova,BUL,1978-06-08,27,248,117,2004,Evropa
120344,Jessica,Lehnhoff,Jessica Lehnhoff,USA,1980-03-15,25,249,116,2004,Severna Amerika
200352,Lenka,Tvaroskova,Lenka Tvaroskova,SVK,1982-02-14,23,250,116,2004,Evropa
40106,Lindsay,Davenport,Lindsay Davenport,USA,1976-06-08,30,1,4910,2005,Severna Amerika
30458,Kim,Clijsters,Kim Clijsters,BEL,1983-06-08,23,2,4829,2005,Evropa
130450,Amélie,Mauresmo,Amélie Mauresmo,FRA,1979-07-05,26,3,4030,2005,Evropa
310137,Maria,Sharapova,Maria Sharapova,RUS,1987-04-19,19,4,3958,2005,Evropa
160142,Mary,Pierce,Mary Pierce,FRA,1975-01-15,31,5,3797,2005,Evropa
80350,Justine,Henin,Justine Henin,BEL,1982-06-01,24,6,2936,2005,Evropa
190519,Patty,Schnyder,Patty Schnyder,SUI,1978-12-14,27,7,2774,2005,Evropa
40289,Elena,Dementieva,Elena Dementieva,RUS,1981-10-15,24,8,2748,2005,Evropa
160379,Nadia,Petrova,Nadia Petrova,RUS,1982-06-08,24,9,2638,2005,Evropa
230220,Venus,Williams,Venus Williams,USA,1980-06-17,26,10,2628,2005,Severna Amerika
230234,Serena,Williams,Serena Williams,USA,1981-09-26,24,11,1851,2005,Severna Amerika
40254,Nathalie,Dechy,Nathalie Dechy,FRA,1979-02-21,27,12,1773,2005,Evropa
190666,Francesca,Schiavone,Francesca Schiavone,ITA,1980-06-23,26,13,1699,2005,Evropa
130533,Anastasia,Myskina,Anastasia Myskina,RUS,1981-07-08,24,14,1616,2005,Evropa
311911,Nicole,Vaidisova,Nicole Vaidisova,CZE,1989-04-23,17,15,1581,2005,Evropa
311710,Ana,Ivanovic,Ana Ivanovic,SRB,1987-11-06,18,16,1551,2005,Evropa
120151,Elena,Likhovtseva,Elena Likhovtseva,RUS,1975-09-08,30,17,1519,2005,Evropa
110552,Svetlana,Kuznetsova,Svetlana Kuznetsova,RUS,1985-06-27,21,18,1491,2005,Evropa
80394,Daniela,Hantuchova,Daniela Hantuchova,SVK,1983-04-23,23,19,1486,2005,Evropa
190950,Dinara,Safina,Dinara Safina,RUS,1986-04-27,20,20,1372,2005,Evropa
310318,Anna-Lena,Groenefeld,Anna-Lena Groenefeld,GER,1985-06-04,21,21,1365,2005,Evropa
100153,Jelena,Jankovic,Jelena Jankovic,SRB,1985-02-28,21,22,1320,2005,Evropa
160391,Flavia,Pennetta,Flavia Pennetta,ITA,1982-02-25,24,23,1240,2005,Evropa
310774,Tatiana,Golovin,Tatiana Golovin,FRA,1988-01-25,18,24,1195,2005,Evropa
310577,Maria,Kirilenko,Maria Kirilenko,RUS,1987-01-25,19,25,1097,2005,Evropa
40388,Gisela,Dulko,Gisela Dulko,ARG,1985-01-30,21,26,1008,2005,Južna Amerika
190636,Katarina,Srebotnik,Katarina Srebotnik,SLO,1981-03-12,25,27,997,2005,Evropa
130548,Alicia,Molik,Alicia Molik,AUS,1981-01-27,25,28,996,2005,Oceanija
190353,Ai,Sugiyama,Ai Sugiyama,JPN,1975-07-05,30,29,994,2005,Azija
80218,Kveta,Peschke,Kveta Peschke,CZE,1975-07-09,30,30,962,2005,Evropa
130113,Conchita,Martínez,Conchita Martínez,ESP,1972-04-16,34,31,925,2005,Evropa
310623,Anna,Chakvetadze,Anna Chakvetadze,RUS,1987-03-05,19,32,918,2005,Evropa
130611,Anabel,Medina Garrigues,Anabel Medina Garrigues,ESP,1982-07-31,23,33,902,2005,Evropa
310112,Sania,Mirza,Sania Mirza,IND,1986-11-15,19,34,888,2005,Azija
110492,Klara,Koukalova,Klara Koukalova,CZE,1982-02-24,24,35,883,2005,Evropa
160471,Shuai,Peng,Shuai Peng,CHN,1986-01-08,20,36,883,2005,Azija
20631,Marion,Bartoli,Marion Bartoli,FRA,1984-10-02,21,37,880,2005,Evropa
10209,Shinobu,Asagoe,Shinobu Asagoe,JPN,1976-06-28,30,38,876,2005,Azija
311810,Sesil,Karatantcheva,Sesil Karatantcheva,BUL,1989-08-08,16,39,859,2005,Evropa
310625,Vera,Dushevina,Vera Dushevina,RUS,1986-10-06,19,40,834,2005,Evropa
220214,Roberta,Vinci,Roberta Vinci,ITA,1983-02-18,23,41,764,2005,Evropa
260142,Vera,Zvonareva,Vera Zvonareva,RUS,1984-09-07,21,42,759,2005,Evropa
190361,Anna,Smashnova,Anna Smashnova,ISR,1976-07-16,29,43,744,2005,Evropa
260144,Jie,Zheng,Jie Zheng,CHN,1983-07-05,22,44,739,2005,Azija
311168,Shahar,Peer,Shahar Peer,ISR,1987-05-01,19,45,720,2005,Evropa
190787,Samantha,Stosur,Samantha Stosur,AUS,1984-03-30,22,46,695,2005,Oceanija
310553,Lucie,Safarova,Lucie Safarova,CZE,1987-02-04,19,47,694,2005,Evropa
30294,Jill,Craybas,Jill Craybas,USA,1974-07-04,31,48,692,2005,Severna Amerika
130541,Akiko,Morigami,Akiko Morigami,JPN,1980-01-12,26,49,673,2005,Azija
120317,Nuria,Llagostera Vives,Nuria Llagostera Vives,ESP,1980-05-16,26,50,672,2005,Evropa
180384,Virginie,Razzano,Virginie Razzano,FRA,1983-05-12,23,51,660,2005,Evropa
60034,Amy,Frazier,Amy Frazier,USA,1972-09-19,33,52,652,2005,Severna Amerika
130245,Magdalena,Maleeva,Magdalena Maleeva,BUL,1975-04-01,31,53,648,2005,Evropa
310332,Evgenia,Linetskaya,Evgenia Linetskaya,ISR,1986-11-30,19,54,638,2005,Evropa
20576,Iveta,Melzer,Iveta Melzer,CZE,1983-02-01,23,55,636,2005,Evropa
120330,Na,Li,Na Li,CHN,1982-02-26,24,56,623,2005,Azija
30360,Catalina,Castaño,Catalina Castaño,COL,1979-07-07,26,57,615,2005,Južna Amerika
40198,Mariana,Diaz-Oliva,Mariana Diaz-Oliva,ARG,1976-03-11,30,58,607,2005,Južna Amerika
